PlantID,CommonName,Label,Absorbance,Concentration,NumberWashed,ConcFlower,DateAnalyzed,AnalysisNotes,State,Site,CollectionNotes,DateBagged,TimeBagged,DateCollected,TimeCollected,HoursInCooler,DateNeg80,DaysNeg20 ,DaysNeg80 ,TransitDate,Melted
Thalictrum pubescens,tall meadow rue,7,-0.349,-94.377,1,-94.377,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,8,-0.168,-38.82,1,-38.82,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,9,-0.247,-63.123,1,-63.123,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,10,-0.238,-60.354,1,-60.354,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,11,-0.226,-56.662,1,-56.662,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,12,-0.13,-27.253,1,-27.253,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,13,-0.174,-40.543,1,-40.543,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,15,-0.235,-59.462,1,-59.462,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,16,0.018,18.306,1,18.306,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,17,-0.085,-13.195,1,-13.195,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,18,-0.326,-87.271,1,-87.271,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,19,-0.026,5.016,1,5.016,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,20,-0.153,-34.206,1,-34.206,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Thalictrum pubescens,tall meadow rue,14,-0.133,-28.146,1,-28.146,11/26/19,,Massachusetts,Harvard,,7/25/19,10:30-10:45,7/26/19,10:30-10:50,4,8/7/19,12,111,NA,NA
Vicia cracca,tufted vetch,10,-0.115,-22.547,5,-4.5094,11/26/19,,Massachusetts,Harvard,,6/25/19,9:50-10:20,6/26/19,10:15-11:00,6.5,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL2,0.643,40.447,2,20.2235,8/21/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL3,0.471,20.702,5,4.1404,8/21/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL4,0.937,74.105,9,8.233888889,8/21/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL5,0.936,74.025,15,4.935,8/21/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL1,0.206,-9.73,7,-1.39,8/21/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL6,0.285,10.613,4,2.65325,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL7,0.394,25.747,8,3.218375,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL8,1.082,121.327,10,12.1327,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL9,0.222,1.81,3,0.603333333,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL10,0.258,6.864,NA,NA,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL11,1.817,223.35,39,5.726923077,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL12,0.352,19.874,13,1.528769231,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL13,0.486,38.521,11,3.501909091,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL14,0.898,95.724,15,6.3816,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
Achillea millefolium,yarrow,ACHMEL15,0.552,47.629,13,3.663769231,9/10/19,,Washington,Johnson,data collected by Rachael in WA,6/4/19,NA,6/5/19,NA,NA,NA,NA,NA,NA,NA
